account_id,summoner_name,tier,match_id,team,position,playtime,spell1,spell2,kills,deaths,assists,totalDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,goldEarned,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,visionWardsBoughtInGame,wardsPlaced,wardsKilled,killsRatio,deathsRatio,xcor_0,ycor_0,xcor_1,ycor_1,xcor_2,ycor_2,xcor_3,ycor_3,xcor_4,ycor_4,xcor_5,ycor_5,xcor_6,ycor_6,xcor_7,ycor_7,xcor_8,ycor_8,xcor_9,ycor_9,xcor_10,ycor_10,xcor_11,ycor_11,xcor_12,ycor_12,xcor_13,ycor_13,xcor_14,ycor_14,xcor_15,ycor_15
xCnawAzc-r1Ve_8ignNMuK8FznqKxzuy2Hyto7WYQiQh,짜장이주인,DIAMOND,4565005365,100,JUNGLE,1974,11,4,6,6,18,20775,0,1,59313,24097,1894,42,36,40978,14825,50,114,1,695,7,8,11,0.5333333333333333,0.14285714285714285,560,361,7088,4509,3584,8043,3330,11845,4246,10124,6833,5383,8582,5245,7782,3770,9440,5636,7560,7110,6105,7200,6119,3537,6354,8104,6198,6512,4505,10063,4352,13439
bo8gXbMhEp7Lxj8XZNlxCKSkCr1qtVVM9HPsksc4os7AfTc,기쨩이,DIAMOND,4565005365,100,BOTTOM,1974,7,4,8,8,10,25747,2628,3,11544,25531,5337,25,40,20454,14281,191,35,3,715,0,8,4,0.4,0.19047619047619047,221,471,7707,2444,12192,2375,8855,1514,11302,1233,7191,1316,12358,3166,13594,3212,12842,2327,13658,3403,12290,2657,10726,1343,7365,4980,11120,1506,1251,1214,4394,9475
4zS7_AAZwTnl06Ah_XmOzcIvkGGgUOJKztrHHbypN9er,후빱빠,DIAMOND,4565005365,100,SUPPORT,1974,14,4,11,10,10,15486,6145,5,13439,4322,2578,93,20,24299,15550,32,3,0,99,5,45,12,0.4666666666666667,0.23809523809523808,311,649,7538,4858,12919,1902,12483,1496,10789,1522,7860,1343,12314,3091,13014,3366,13284,2385,8182,6362,6009,7029,12349,2275,8100,5783,5859,5598,394,461,4509,13396
RdMTxC1sFOQFiCSh9_dQvK7pCznYSYNM1qiF0MhDdzp_fHirMO2w0-m7,Mid Sun Pick,DIAMOND,4565005365,100,TOP,1974,4,12,7,7,10,22609,0,1,38100,11645,2793,34,4,32907,14426,203,4,0,75,5,13,1,0.37777777777777777,0.16666666666666666,560,581,6850,4759,1808,11871,3263,11815,3374,13586,2257,12093,973,10936,394,461,1427,10955,2529,12735,1396,10982,3594,11271,6947,7362,3146,12873,4088,13647,2979,12180
541eSQzw0Ox6m6LrL7-zEzfvaClZSk7_ZVyNChgitoT8rqQWlnVXDSF-,zl존야스오검사,DIAMOND,4550752643,100,MID,1210,14,4,7,2,11,14530,0,1,12295,3118,2372,16,8,8910,9808,150,12,0,102,1,7,2,0.6428571428571429,0.2857142857142857,351,293,5287,7924,7443,6997,7195,7516,7057,7959,2020,1833,9825,5345,10599,3014,1193,983,8456,5085,7753,6589,7252,7231,7342,7493,605,590,6856,7338,7660,7982
wUgi9PKLp1kTANOcsmm7JuYRqNaUg3d7X9GvwxIEMgd6AiI,한국어안쓰면던짐,DIAMOND,4550752643,100,TOP,1210,4,12,7,1,3,10107,0,1,13253,1686,1686,12,17,8746,8793,113,0,0,478,1,7,0,0.35714285714285715,0.14285714285714285,560,581,5094,7542,1726,12906,1357,11205,1743,11086,6750,7472,1800,11085,2109,11867,1094,12093,3078,11508,608,1085,2590,13517,4134,13687,485,1004,1832,12957,3474,12931
MiigKezFmaOOF28g6Fid6rFJgzkORH-Q-tf7wWtJKOqa,Jos9885,DIAMOND,4550752643,100,SUPPORT,1210,3,4,0,2,11,4866,969,4,3876,2037,1438,23,9,5573,5416,27,4,4,122,0,10,3,0.39285714285714285,0.2857142857142857,311,649,11247,4187,11633,1906,12295,2854,12142,2304,13775,3868,5779,1021,10026,3144,11752,2182,10707,1671,1263,636,10452,2958,11948,2430,11076,2118,11962,2485,12776,2376
RGd7p2ovzLKXPpT6tN7GYikm0uGYS2pywm7Fl7Fbh6-c,yamuzer,DIAMOND,4550752643,100,BOTTOM,1210,7,4,5,1,7,13815,5664,4,4192,7173,3060,12,36,8162,8972,158,4,0,139,2,7,1,0.42857142857142855,0.14285714285714285,221,471,7547,4969,12000,1914,11823,2723,12189,2233,13497,3787,12420,2264,10443,2528,12302,1372,10459,1304,12804,2388,11039,2340,12600,2668,4161,964,12388,2331,12948,2268
NDhA3nIft8eocdqHqlZSsHeCPT-JmHH51cHSVd-_DSbopD4,그 워윅,DIAMOND,4550752643,100,JUNGLE,1210,4,11,9,1,5,11081,0,1,12812,33557,392,14,23,17672,8960,15,96,12,166,1,3,2,0.5,0.14285714285714285,560,361,3389,7716,2276,8403,7092,5383,5326,9096,6387,8214,394,461,9964,4372,1519,12369,4667,10214,7647,5774,3461,9101,7147,9609,9543,5325,2289,8407,7956,9871
V3x7Pr70ckLtU-j1drhvpv_wwMNh9hCYZbDJAVwsKEWAoSo,그냥 포기할래요,DIAMOND,4565561400,100,TOP,1377,4,12,4,2,3,16871,0,1,7652,197,197,17,4,13571,8117,166,0,0,52,1,8,5,0.5833333333333334,0.08,560,581,1719,8056,1841,12340,3336,12984,1260,12421,846,10675,2995,12198,2669,13483,1655,11178,4099,9317,2594,13280,1082,10311,1656,10903,1030,4437,4642,7429,9736,2630
0_QHS5v9k-FbEhvKJ9jZkVMzh18tsdTIUItEgJPjjbcB,던지니까바드세요,DIAMOND,4565561400,100,SUPPORT,1377,7,4,1,6,5,7149,1615,2,10126,57,0,29,47,10651,5398,12,0,0,220,3,13,3,0.5,0.24,311,649,298,675,10718,1675,11066,1640,10737,1474,10502,1616,4731,862,10549,1460,10583,1374,12184,1293,11916,3264,10604,1523,8138,1127,11570,3495,8114,4805,9378,2366
pzLb67ILq0UOY98WQgYOd6Q5K_0ryO2rqPyRgc7DbWPJaBw,xiao assassin,DIAMOND,4565561400,100,JUNGLE,1377,11,4,5,4,3,11058,0,1,7087,5671,0,22,27,17049,8037,17,95,4,156,6,7,4,0.6666666666666666,0.16,560,361,8148,6259,3468,7871,6376,8850,4762,7267,11265,3212,5131,5465,3577,8914,7696,3769,5183,8685,3962,4596,2802,8184,7166,3784,11001,4176,5836,5290,9787,2519
xKdnDKbXX_WLBaV_1_4Daw1Cw9OPMNbJNNhE2TmWLC-Hyoc,양민지,DIAMOND,4565561400,100,MID,1377,14,4,2,6,4,8689,0,1,11240,7871,0,11,15,12496,7728,160,17,0,126,2,8,2,0.5,0.24,351,293,7846,3582,7108,7438,7416,7694,3053,3355,10319,3282,3648,3931,7495,7294,6566,6508,5165,5951,7830,5995,7598,6955,6664,6993,6332,6558,6108,4818,9770,3362
C92loK95atEg3gVtvl6WvujJeLwPIOq7NqlZneaHil5my6Q,IllIllIllIlIlIl,DIAMOND,4565561400,100,BOTTOM,1377,21,4,0,7,7,8733,3487,5,9788,0,0,18,11,12624,5349,94,0,0,18,2,7,3,0.5833333333333334,0.28,221,471,251,346,11413,1630,10855,1387,11157,1417,10489,1361,5577,902,10787,1356,11071,1273,11793,1648,12077,2059,10869,1194,6094,1190,11353,3985,1647,741,9895,2544
xk1dIvbFFhOENZAulgtbCl_TjxwO6FLFq8n80wZVNPh0vXBWiMc6_v7w,문앞에 두고 가,DIAMOND,4565561400,200,JUNGLE,1377,11,4,7,4,5,12019,14868,4,10460,31402,2248,25,5,23698,10288,30,127,12,126,3,9,3,0.48,0.3333333333333333,14486,14291,13804,13388,12540,5806,7718,11092,6145,7193,12298,2133,8092,9978,4221,13721,10911,5458,3371,8530,6880,11608,4587,9330,2785,11375,7393,7371,14340,14391,10761,2189
i5YsB9EyJnqyFgOvm89Er0ewVwyHXudtZUi6jumgS5xF,보랏빛그녀,DIAMOND,4565561400,200,BOTTOM,1377,4,7,6,2,8,12530,2654,3,4079,13781,6911,15,30,11638,10799,143,4,0,657,1,7,2,0.56,0.16666666666666666,14147,14401,8353,9026,12405,2687,12065,1752,12081,1857,11743,2040,11980,2120,12308,1979,11918,2326,11835,1599,14103,12110,11414,1840,14223,13449,13400,2409,11097,1429,9849,3364
cA9KC38gNSSgxVYbUtNaLDVuYN6IeJkag5_lZ5P2vgdIMDM,기대에 부응하길,DIAMOND,4565561400,200,SUPPORT,1377,14,4,3,4,15,7838,0,1,16017,1531,1396,29,40,14238,7451,21,0,0,117,5,16,2,0.72,0.3333333333333333,14237,14579,9253,8955,12075,2572,11849,2079,11763,2163,11785,2478,10722,1958,11654,2049,11756,2127,11757,1743,14075,13646,12178,1829,11578,11983,8021,6285,6680,4444,9563,3198
eLJ_lRDnxhZNWEuKv92d4y8RXs0oTyLGtcrdA8M8IzJHk_36tAw3olIV,넘어지고일어서라,DIAMOND,4565561400,200,TOP,1377,4,12,3,1,10,11177,0,1,10703,15488,4309,15,26,19998,9388,146,16,8,422,3,6,1,0.52,0.08333333333333333,14486,14511,8398,8336,2315,13269,4100,13524,3760,13208,2211,13253,5741,11715,11499,14140,2494,12279,2943,11023,3290,13726,2320,13476,2354,12535,7084,13614,7049,7441,1598,11269
VaBsqIXdysY3IjIurDxy8gByvw0cLMMgKYc5v8mnvOJJvBI,ccwkddls,DIAMOND,4565561400,200,MID,1377,14,4,6,1,10,11962,2789,4,3902,4186,1137,18,28,9615,9926,157,4,0,89,3,9,2,0.64,0.08333333333333333,14277,14223,9087,9153,8030,7661,8799,7832,6065,7252,8243,8143,6636,6304,13891,13532,7923,7440,6468,9103,8795,8043,8232,7948,2861,11491,7407,7784,7009,6823,8845,5729
nIAsRB7WSaPgCdm4lvAgfZ8TMClqbYoxiCin2ojMC9FdtN3OWPHo81qp,미율치검,DIAMOND,4555248672,100,JUNGLE,1598,11,4,6,3,2,5747,0,1,13793,9418,0,31,10,17684,8545,9,79,1,288,7,11,7,0.5714285714285714,0.13636363636363635,560,361,7539,4985,3523,7986,6175,9823,4524,12656,11049,4074,9743,4458,6957,5147,5013,5786,4862,8258,725,1156,5583,8713,8566,2500,11014,4140,9062,5432,8410,2487
3a8yCAOPUsXMMS95EyShLgCEbVPPAvVDGczPr4oWbGqk2KI,원딜 강박증,DIAMOND,4555248672,100,BOTTOM,1598,7,4,3,8,3,10615,2781,4,9652,4620,929,28,17,16130,8916,169,8,0,175,6,14,5,0.42857142857142855,0.36363636363636365,221,471,7180,3735,12388,1951,11768,2067,6392,1018,13343,2818,11121,4243,12033,2056,9900,5212,4835,8222,6412,1393,10123,1118,10645,2778,10782,3596,11542,3303,10242,2884
d2lRj10Tn8JoSv0tpRw0o7B8aAf_Wo3-y-xMOfF2p1XmK6k,조혜지a,DIAMOND,4555248672,100,TOP,1598,12,4,3,0,7,13290,0,1,16154,4287,3349,16,27,7032,9786,173,0,0,447,2,10,1,0.7142857142857143,0,560,581,5058,8557,1811,11738,2091,12373,3415,13036,2017,11744,394,461,5371,7703,1540,10462,4869,8709,394,461,5027,9090,800,10173,11627,1003,4935,2698,2397,11763
dh72g-spy4udkH4ilFx7zScmBaJnVrGwga7bJgOLMZKhJ0k,진주짱123,DIAMOND,4555248672,100,MID,1598,12,4,2,2,7,9889,0,1,12347,3281,0,29,26,11879,8250,151,4,0,67,5,10,5,0.6428571428571429,0.09090909090909091,351,293,5115,8495,7200,7505,7291,6582,10881,1712,7602,6748,7290,6808,4328,4215,4824,8460,4800,6814,1949,1446,4887,9077,7517,7048,7953,3490,9085,5842,5335,8983
9IEsYk46LAlxsqnL0pr0mLZ_TmWLFUFhphEysOhduBRCWTabS-tz4MG9,따뜻한녹차프라페,DIAMOND,4555248672,100,SUPPORT,1598,14,4,0,9,7,4104,0,1,9103,0,0,36,25,11066,5078,20,0,0,78,6,11,7,0.5,0.4090909090909091,311,649,7982,3516,12876,2350,12584,1694,8322,2124,12514,2792,10561,4686,8726,2214,10155,5025,4773,6190,6529,1177,5860,5532,9439,3638,7427,3145,9424,5571,6149,11419
Se1J2mej8MsvQuBDsuEti4ikgaFryExC7EF7S-IQiDdXOJ-ms1Zwya_M,DingNanMid,DIAMOND,4519187876,100,JUNGLE,1429,11,4,6,3,10,13959,0,1,8529,33682,2014,18,23,17474,10496,39,102,5,159,4,5,4,0.48484848484848486,0.16666666666666666,560,361,7089,3057,3776,8066,3847,9697,4709,9437,12099,7647,2916,9551,3863,6155,3702,8220,3016,1600,13680,4364,4114,2838,8731,5920,4690,9697,3661,8214,4573,10048
y-j621AkciaIzIoRKUL1LcEtgNbj2SHlNrpDLeubvfy2Pqk,팀운좋아져라삥뽕,DIAMOND,4519187876,100,SUPPORT,1429,3,4,1,1,21,4441,599,5,3210,2764,942,37,17,5209,7931,42,0,0,118,8,20,9,0.6666666666666666,0.05555555555555555,311,649,7045,3117,12100,1938,11148,1382,10731,2311,12045,6492,8011,1423,12132,2180,9350,1265,12407,3242,5594,5390,8024,7717,13453,6155,5263,5247,6430,6502,7841,7354
yuJZ3aq2JbwqyQcUAl34o9loCJ6tyVaYiC-0MlBZmyBD,강 냔,DIAMOND,4519187876,100,MID,1429,14,4,7,2,11,14087,0,1,13021,5977,863,19,15,17486,10312,142,1,0,110,2,4,4,0.5454545454545454,0.1111111111111111,351,293,6746,6700,7001,6835,7122,6971,7292,7473,11354,6899,542,747,12198,3053,6874,7045,7516,7895,7276,7380,7995,8126,8069,8194,2783,2567,11292,6418,7929,7573
bVBmkDAd3quVtX3nsxVvHXtXZcJTRY_WE8TcsLbThOKqFpQ,오바마감은눈을떠,DIAMOND,4519187876,100,TOP,1429,12,4,4,6,5,10335,0,1,15141,7840,6313,12,22,11393,8823,129,0,0,580,2,3,2,0.2727272727272727,0.3333333333333333,560,581,5231,9135,830,10385,1423,10829,2110,12604,4177,12102,890,10181,2199,12964,1496,11329,1027,10772,1569,11264,1514,11283,4043,9509,3713,13484,3114,11070,3467,13161
zxiDGAeUHOzNxosu2USEnudtv45ZLeFSBGQ2ijYxO8ah8mI,잘좀해보자아,DIAMOND,4519187876,100,BOTTOM,1429,7,4,15,6,7,21475,2263,3,6353,20051,6022,27,15,17727,12831,148,8,0,134,4,12,7,0.6666666666666666,0.3333333333333333,221,471,1923,918,12180,1685,11209,1594,11645,1801,11373,5417,8700,1171,12437,2380,10902,1687,13270,3562,13328,4197,3187,727,13691,6275,3876,3667,6412,6835,7446,7678
ZRXO55txt-HMW1dAMjq0ICpAovTjDGDdN13EUMmmEM421WshVYfKUHVw,lv ren,DIAMOND,4519187876,200,MID,1429,12,4,9,6,1,16447,0,1,7157,1067,1067,11,23,16803,11464,161,17,0,98,2,6,3,0.5555555555555556,0.18181818181818182,14277,14223,8601,6688,7496,7510,7525,7634,8775,8661,13882,13564,7681,7665,9472,7182,7590,7531,8469,8198,8025,7851,14340,14391,9237,8865,7719,7357,8683,7492,8510,8496
yik8T_DsTUyerMxbLaHHLA3bdxUUNWF3JEDQ5JBLBylP,rarf,DIAMOND,4519187876,200,JUNGLE,1429,11,4,2,6,7,8768,0,1,14650,3212,468,23,20,22816,7717,11,115,12,412,8,11,1,0.5,0.18181818181818182,14486,14291,13619,12138,10928,8572,1040,10852,8035,9946,12238,8975,6336,12333,11682,7221,8529,3747,12549,6573,13463,6741,10154,9836,12462,6563,7014,11523,8254,10105,8571,8590
qLa5HQw-N1KXPBOcBhfI6V1pZGlzDUASYPhmrfEQFujvM8o,Han si jjaii,DIAMOND,4519187876,200,SUPPORT,1429,3,4,0,10,10,4569,2035,4,8241,2086,0,65,18,15536,5421,31,0,0,127,11,36,9,0.5555555555555556,0.30303030303030304,14237,14579,13205,12527,12945,2520,12376,1751,12791,2117,13897,4731,11390,5594,12947,2598,8297,3566,13609,4850,13742,7626,12244,10235,13844,12028,11862,5796,7644,7208,11332,11063
5cFA8aRnP1Gmq8N_35ipW4EQ3xyPhZKrVtkv6km7xA8w,케 뚱,DIAMOND,4519187876,200,BOTTOM,1429,4,7,0,5,7,8649,1772,3,4767,9890,1176,20,31,12144,6358,116,1,0,479,0,7,4,0.3888888888888889,0.15151515151515152,14147,14401,11585,7113,12362,2852,11961,2176,12391,2780,13127,4798,13474,3112,12899,2922,11763,2165,13729,4332,13711,5531,13795,9672,13692,7587,13229,5668,7702,7958,8402,8304
4fVRH5oSwzg_8nWG8NECFrBas__50EaTDtyyL3TKqE2P,Solo Top of top2,DIAMOND,4519187876,200,TOP,1429,14,4,7,6,0,11785,0,1,13527,7854,6334,23,8,17521,11206,170,13,0,48,4,9,4,0.3888888888888889,0.18181818181818182,14486,14511,4554,12197,1206,11801,1412,10904,6038,13509,4252,13653,1227,10390,3813,13053,2492,13486,4505,12114,2404,11688,6850,13083,1164,10406,7816,13781,4046,12270,4042,10286
o-48N-SZjLmIFSnZkXrPVUfKMgz7v2y_Cx7_hMBuDcQ3,스킬은 맞아준다,DIAMOND,4540038570,100,SUPPORT,1610,4,14,0,3,2,6800,859,4,9356,0,0,52,27,11138,5132,24,0,0,124,11,26,4,0.4,0.21428571428571427,311,649,7864,3461,10576,1642,11914,1467,11551,1614,13488,3612,7336,1305,11155,1942,12011,2481,13035,2141,6270,1195,11594,1420,12927,2573,7558,758,4281,3380,11406,1909
bto6Iu2ZrnEwNg0EZu8AnB7otzbr-7-H7XXUFy14Zjun5Uk,귀욤귀욤한너,DIAMOND,4540038570,100,TOP,1610,12,4,0,4,3,7169,0,1,13378,4149,2841,13,19,15094,8476,180,6,0,463,1,10,0,0.6,0.2857142857142857,560,581,3111,8276,2210,13251,1630,11661,1333,12221,3048,11908,1247,10835,3350,10725,1121,11119,812,3904,2860,12699,3999,13755,1660,10349,767,3269,3805,13527,3051,11328
ycFV6tTlml1osOuyZAiLYmba66YzI1caUx04ZfXluzcj,BAM도깨비,DIAMOND,4540038570,100,BOTTOM,1610,4,7,1,2,1,12139,1321,3,6448,1371,648,26,1,11472,9598,217,8,0,128,4,12,4,0.4,0.14285714285714285,221,471,8166,3480,10511,1750,11708,1929,11422,1254,13687,3454,7695,1409,11665,1541,12484,2761,12955,1831,13389,3844,11322,1663,12763,2199,6847,995,6206,1948,12137,2158
SrkQ7EuzIzeNlEpbcWrMag5wA40eDJOtfAyX6jJIGDEI1RM,Fzzz,DIAMOND,4540038570,100,JUNGLE,1610,11,4,2,3,1,6997,9540,2,9075,5370,205,27,3,17426,7993,7,131,10,94,4,5,6,0.6,0.21428571428571427,560,361,8134,5228,3544,8460,8013,5313,3923,12472,13621,3416,2866,7845,7937,3508,7024,5475,4194,1108,11478,5846,10541,2613,2368,9001,8890,3459,5882,5880,8439,2527
O5v1yEBogCb4x6608ZwLkKXmi6eR79Qx2Zipx5GzLLnoOVY,오키타씨대승리,DIAMOND,4540038570,100,MID,1610,12,4,2,2,2,10664,0,1,15674,1438,1438,16,14,19507,8870,174,4,0,250,1,9,2,0.8,0.14285714285714285,351,293,6909,6211,6456,6603,6315,6122,1453,1189,7425,7180,1923,1433,6818,6973,7681,6040,6353,6508,8620,6701,7721,5607,4625,6722,6353,3383,5981,6273,7531,7512
5vet6J1wFrJ6Yh8avvO737oy_RNNiYEbEBsVNerShzn7,dnjs1003,DIAMOND,4540038570,200,SUPPORT,1610,3,4,0,1,4,6614,3379,5,6888,1219,453,36,43,9880,5394,26,0,0,202,7,26,1,0.2857142857142857,0.2,14237,14579,10817,5409,11460,1667,12540,2249,11511,3089,13511,3861,11993,3454,11982,2632,13237,3544,13545,4263,13894,10157,13025,1945,12769,3265,14340,14391,8119,6162,14102,13619
IAOmNOKJCWEEYU8JdVqJPjLsjGng5z_k-T1Kux-g04FbPa7AS-OxypMU,yiqun kr shagou,DIAMOND,4540038570,200,MID,1610,14,4,3,1,6,22309,0,1,9297,3086,3086,37,28,17434,11046,222,8,4,259,3,11,2,0.6428571428571429,0.2,14277,14223,10023,9757,7346,7452,7098,6798,8640,8234,7863,7603,7940,7562,7640,7394,10463,11065,7355,7280,10445,10879,7823,6534,7002,7177,13471,13878,6903,6616,12295,12991
eAFTZE1vLIvwG2dnV4RT_LtK_N0Gtt8gwfyrei23O368Tp5WJhqs6m47,재믿고행복하게,DIAMOND,4540038570,200,BOTTOM,1610,7,4,2,1,3,9352,3118,3,6381,2025,54,16,0,10295,10387,230,16,0,34,1,7,4,0.35714285714285715,0.2,14147,14401,12178,9740,11267,1753,12386,2393,11636,2929,13817,4018,12611,3023,12241,2244,13221,2796,13661,4441,13838,9738,12525,2343,13448,3712,14014,14351,13270,3810,13101,4226
Y44n_xTM6ldfNT4-5RSX-aCNj33uLEKfOVveKhl5I9IrKMM96a1WmLQj,보름Fan,DIAMOND,4540038570,200,JUNGLE,1610,4,11,5,1,5,7034,0,1,10015,36845,3467,27,8,13603,12415,57,182,28,465,2,3,9,0.7142857142857143,0.2,14486,14291,9450,13206,6879,11434,12165,6526,7514,3773,10914,8870,6691,12631,10250,4852,6470,9085,8042,10166,12965,11634,12044,2938,3110,8854,6934,9795,7155,5573,11178,7183
1Mpu1rtgpwKjXAXG-pXrA5Gmz5kDarIa1Suw_GmFVyNz21Y,깝치지말고집가라,DIAMOND,4540038570,200,TOP,1610,4,12,4,1,4,9818,0,1,20304,8143,4383,12,15,19210,9766,135,4,0,105,0,4,2,0.5714285714285714,0.2,14486,14511,5224,8638,2785,12801,1752,12507,2061,12726,4101,13569,2696,12504,3174,13367,2806,11295,11544,13967,3226,12941,5536,13465,2424,9375,9071,1361,10653,10100,14049,14050
AcHw7KbPWz8bwhlLkE_6KB9HbdFx9iDbA_DxbppwcY8MSrKblvwy76CJ,정열의머머리,DIAMOND,4507230076,100,BOTTOM,2090,4,7,0,9,12,19552,2707,3,9827,9219,0,38,48,25115,10968,226,8,0,1014,4,15,5,0.46153846153846156,0.2903225806451613,221,471,8011,3428,12345,2116,13251,3186,13430,2680,11943,1941,10553,1494,10972,1453,4724,802,12641,3183,12363,2479,12476,3223,11360,1823,10770,1795,4207,878,10721,1934
FY4D6g0hPPTY7OtCO-94h5PU385py7ppeLH4ttmmPsQgUP_BixtYemdK,대권 잠룡 홍준표,DIAMOND,4507230076,100,SUPPORT,2090,14,4,2,5,12,6167,7276,5,27142,2746,0,75,29,17823,7654,40,4,0,94,7,37,12,0.5384615384615384,0.16129032258064516,311,649,8460,4755,12142,2426,13187,3577,12703,2935,12301,2003,4888,1075,11025,1839,10743,1563,10823,1820,12100,2594,12017,3519,11214,1635,12212,1950,6161,4231,6023,5687
HjXOeu3iicmfQnD6j8P_llPz4Z2-aOS6kCSDCF9-M5ps,ENT RED,DIAMOND,4507230076,100,MID,2090,14,4,9,8,6,27126,0,1,13899,3621,3303,29,6,25816,14561,205,12,0,126,2,5,10,0.5769230769230769,0.25806451612903225,351,293,8353,5117,7335,7097,6944,7195,6192,6887,6966,7553,5683,6256,1450,975,11316,3952,7643,7964,6948,7198,7337,7451,6662,6862,10097,3264,4744,4703,10548,1839
MZAKPCB2Gf1nC0tbsw12OMrcqaB8VOeir7Ub6pimBHSi,씨앗이,DIAMOND,4507230076,100,TOP,2090,12,4,11,6,3,19447,6595,2,15471,4201,2176,26,35,27219,14080,247,0,0,103,6,16,2,0.5384615384615384,0.1935483870967742,560,581,7861,4887,1737,12370,3523,13371,1399,12404,645,1085,1895,12412,1777,12767,1370,10263,1151,11766,773,10229,1051,11007,947,10922,1151,10558,10894,3324,2614,12329
O1_6qYm7bsiHD43ghLHPdy0jCxAdVCb37Ok1mClTjMlx,또멘붕,DIAMOND,4507230076,100,JUNGLE,2090,11,4,4,3,9,9036,43273,5,32103,21460,0,46,35,44663,10828,34,151,0,446,12,12,7,0.5,0.0967741935483871,560,361,8536,4856,6910,5079,8428,2606,4836,8145,3787,7932,6091,4990,10579,3041,8466,3492,5505,5558,1111,746,11058,5343,6951,5164,4788,9833,2370,9740,6334,4807
7yIxYdSfMENSfWf_VxKhdSoDDu5d0bd6Ip5wzuCBw4ps,Ti amo,DIAMOND,4507230076,200,BOTTOM,2090,7,4,9,5,9,26686,4364,3,11448,13785,7099,50,12,22079,16190,241,29,0,144,2,12,12,0.5806451612903226,0.19230769230769232,14147,14401,10567,4656,12890,3159,13566,4425,13269,3989,12164,2280,12165,1382,12429,2360,11934,1550,13686,4191,13367,3440,13798,4173,13833,4196,11948,3396,10166,1416,6912,6755
iQdngs43fxoLAqjsQ9uHQHo9mrG-QVZ0_3COlIP-NmhK,주문력,DIAMOND,4507230076,200,JUNGLE,2090,4,11,7,2,9,24055,0,1,19294,23548,6882,56,2,27309,14713,63,184,13,101,7,21,12,0.5161290322580645,0.07692307692307693,14486,14291,8627,4597,11143,8516,6591,11486,12478,6548,7447,9701,10144,4704,14340,14391,7520,8875,3402,6913,884,5620,7182,8416,11615,7849,11271,6621,10344,966,10291,1362
YWjK5W8xJgCWWpjR1SW5qmOKXoEwTDM6vIvEoIjks6bbGJk,한비공쥬,DIAMOND,4507230076,200,TOP,2090,14,4,4,8,6,16606,0,1,23524,14006,10453,19,16,26769,13243,191,8,0,76,0,11,2,0.3225806451612903,0.3076923076923077,14486,14511,8616,4727,2231,13052,4337,13712,1683,12451,9565,13792,2702,12817,2789,13118,9242,13312,1708,11882,9159,13716,1956,13090,3540,13471,6104,12365,2356,12221,981,11500
cPDnCLtl4G7VT5zHh-kkg5ljDe3aP4bm6t3KZ6Rhba3fD5W4fa2uXdfK,다딱이지박령,DIAMOND,4507230076,200,MID,2090,12,4,9,5,15,26692,0,1,41490,5493,2949,30,62,24437,13969,191,4,0,183,4,12,4,0.7741935483870968,0.19230769230769232,14277,14223,8441,4981,7927,7639,7829,7529,7876,7557,7924,7981,6809,6566,7172,7026,11866,1482,9127,8948,7833,7254,9033,8861,8700,7500,9864,7015,10486,1231,10551,1763
SGub-BRLVzUZx6IbfpuNBIKIwqzkM1i05sY0TSgzHyjn,A lovelorn,DIAMOND,4507230076,200,SUPPORT,2090,4,14,2,6,9,16205,0,1,5034,5671,522,82,28,16283,8351,14,0,0,288,9,42,5,0.3548387096774194,0.23076923076923078,14237,14579,8906,4232,12000,3686,13870,4186,13637,3753,13012,2364,14340,14391,11359,3190,13243,9482,13885,4021,13596,3230,13400,4214,13698,3785,12382,3132,11304,11038,10550,2686
cCU7JNeh2YTBs4qDkLY4Ewm4-KMyJllaLSCOM1OaGc12SMo,paka123,DIAMOND,4569054955,100,MID,1711,14,4,7,3,6,17663,0,1,10904,5319,585,27,2,18528,10583,157,12,0,112,2,5,1,0.3611111111111111,0.09375,351,293,6375,6475,6860,6889,5668,6497,6736,7048,6623,8383,7319,7492,7364,6178,12079,3178,7463,7650,8377,6272,4175,9666,2395,9031,7890,5716,6613,6577,8849,4331
cwR96qB4I_AZKxbUqYD519IU3xjiuphhzBHAtXPOfB8S,3번참는다,DIAMOND,4569054955,100,TOP,1711,14,12,8,8,5,20325,0,1,23435,7479,4174,14,21,28156,11427,141,0,0,230,0,6,3,0.3611111111111111,0.25,560,581,1214,10302,2015,12278,394,461,2903,11388,1515,11648,394,461,2053,11854,499,883,1985,12002,1723,9767,8013,7989,11643,7739,13393,2487,12970,3308,10939,3578
6C9vacJ4hBFkaFcTo0GvHsbZLA_kf11_b2Byz8kAu9Q,딘플레이션,DIAMOND,4569054955,100,JUNGLE,1711,11,4,11,8,11,24500,0,1,20150,6303,0,36,20,35557,12483,75,100,7,398,7,7,12,0.6111111111111112,0.25,560,361,839,615,8729,2237,4852,5878,2923,11655,2472,8361,6389,7970,13601,3194,11119,3287,3420,8970,3650,9772,5009,11708,10394,6696,11110,4146,7114,7310,8841,5454
