account_id,summoner_name,tier,match_id,queue,team,position,playtime,spell1,spell2,kills,deaths,assists,totalDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,goldEarned,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,visionWardsBoughtInGame,wardsPlaced,wardsKilled,killsRatio,deathsRatio,xcor_0,ycor_0,xcor_1,ycor_1,xcor_2,ycor_2,xcor_3,ycor_3,xcor_4,ycor_4,xcor_5,ycor_5,xcor_6,ycor_6,xcor_7,ycor_7,xcor_8,ycor_8,xcor_9,ycor_9,xcor_10,ycor_10,xcor_11,ycor_11,xcor_12,ycor_12,xcor_13,ycor_13,xcor_14,ycor_14,xcor_15,ycor_15
JbXo4QBtK7OBMtW3Zr1afZkLKai_nnrEVG3uC-ehsQ72_tQZyfU6OE6o,윤정훈사냥꾼,DIAMOND,4575883632,420,200,MID,1459,14,4,9,2,7,21258,0,1,18184,15918,6412,24,15,20208,13842,210,4,0,65,1,9,5,0.6153846153846154,0.13333333333333333,14277,14223,8708,8603,7984,7851,7571,8060,5756,8872,7933,8367,13749,14212,7210,7111,8059,6905,7292,7216,7766,7605,12851,13246,2211,12226,1227,10958,12100,8526,4686,10422
UPdKm4dgjPLTw4HTmiY2CywwxsL3QDpXlsxavJr5aAmn,You Are My MOon,DIAMOND,4575883632,420,200,BOTTOM,1459,7,4,5,3,6,14009,2700,3,4369,15205,5804,18,5,11250,10909,196,16,4,50,1,8,3,0.4230769230769231,0.2,14147,14401,12066,7806,12843,2934,13377,3433,12927,3260,11693,1505,13270,9863,12654,2989,10705,1680,12770,7326,10690,1446,13448,6422,14020,4554,12216,9077,10466,4748,13481,4365
j34U1SEy0oDup7T0JrgzahZ24oKt8ILhY_Htw4HodreVEEw,올차단탑신병자,DIAMOND,4575883632,420,200,TOP,1459,4,12,2,4,4,11292,0,1,18648,8907,2676,24,18,14603,9244,167,8,0,367,2,8,4,0.23076923076923078,0.26666666666666666,14486,14511,6706,9711,1980,12212,1663,11922,4826,9846,3562,12898,2929,12623,1203,9495,2937,12508,3502,12905,4328,13699,3705,7790,10499,4715,5775,9269,8179,6325,9490,5653
zaXTdBhgEOIr-TzV8NRdenHVjKSkoNipr7ADn3p6wTkkcoA,아프리카tv멘지승,DIAMOND,4575883632,420,200,JUNGLE,1459,11,4,9,2,5,14153,0,1,14222,17484,3309,26,17,23652,10406,25,118,18,389,4,5,5,0.5384615384615384,0.13333333333333333,14486,14291,9710,6394,12187,6752,5803,8921,4476,9555,11708,1545,9319,13245,9917,9030,11083,1939,9008,4127,11721,1306,4735,9398,7265,9797,12304,11240,9666,4439,12411,12611
wGVczYLZ6kBXszTJ15AFeWTN_lBV2odaoe0WB71QKQ9zThnCgeMCebBq,9TT,DIAMOND,4575883632,420,200,SUPPORT,1459,4,14,1,4,14,8160,0,1,10034,2605,1732,40,32,13056,7233,24,0,0,105,1,16,3,0.5769230769230769,0.26666666666666666,14237,14579,9481,5680,13377,2917,13425,3534,13638,3342,11404,1503,13217,11796,12553,2931,10580,1306,10007,6701,10761,1067,6445,8246,13456,6723,11407,12052,9735,4425,13188,3810
-1jPKpBGFlTQSXe8U50XULbeaUVOCmEbXcdm4NjjtW-MsQcF80-eX2yL,Yoone,DIAMOND,4575365091,420,100,JUNGLE,1406,11,4,10,2,7,14036,0,1,11335,28192,219,29,23,21750,10977,49,132,32,366,5,6,6,0.5483870967741935,0.15384615384615385,560,361,2612,3288,7055,11545,4487,9286,3626,13191,7221,12154,3095,10930,4696,2826,11934,4166,10977,4189,3134,7258,8604,4025,7844,5321,3198,7250,854,695,7652,5215
aX1KlKtGvtJIOjFCIbJk8tuYRHWQMTyZsdsQBytXeMQY,피리부는중따라와,DIAMOND,4575365091,420,100,TOP,1406,12,6,4,6,3,9691,0,1,15639,7535,2355,17,23,19996,8486,136,4,0,200,0,7,2,0.22580645161290322,0.46153846153846156,560,581,4796,7162,1350,12364,2868,12243,3184,13325,3795,13518,1446,12208,1530,11708,408,711,3040,11022,4749,10009,774,9906,784,9857,7417,7180,5772,8672,6959,6898
2Fm3qfqEALOsGkbbxfGNIwFfCqOrwVp5E-qM0aBZSM_lcRA,이zi은,DIAMOND,4575365091,420,100,MID,1406,12,4,2,1,10,10199,0,1,17515,5219,2738,12,27,12758,8992,151,0,0,63,4,6,2,0.3870967741935484,0.07692307692307693,351,293,6026,6526,7639,7620,6420,7962,6666,7002,928,801,6438,7932,1631,11770,5594,5928,6749,6784,2403,1763,8444,4770,793,2010,4145,12078,394,461,394,461
5bzNxrs0lYmimyNvz11O1u19gTtf8Sn-YcLtX-nT0tYNDnP6-r1zaNLP,The jing,DIAMOND,4575365091,420,100,BOTTOM,1406,7,4,14,1,7,34105,3712,3,6662,11348,4761,27,20,12843,13820,155,20,16,426,1,8,4,0.6774193548387096,0.07692307692307693,221,471,6274,3541,11928,2313,11945,1603,11816,1967,10802,1610,11716,1587,10708,1546,12689,3222,8099,1191,10974,2251,11322,4081,13495,2773,13701,3287,13511,4217,7834,8061
lW2jDpU-txjZeJQQSlzNtbnEFUM_UZCbVsGx_03CVWG4bdyOxfBXKltW,Meet1,DIAMOND,4575365091,420,100,SUPPORT,1406,14,4,1,3,19,4086,691,3,9001,4312,1537,32,19,8760,7756,9,0,0,181,2,22,4,0.6451612903225806,0.23076923076923078,311,649,3186,1423,12178,1934,11572,1797,12169,2279,11043,2056,11389,1913,11006,1802,1272,576,10802,4514,12001,1550,11038,4433,12820,3268,12903,3260,13464,4550,6957,8300
G3NgvZMYg3PUEYyJSLznjMWrlZ9ZHdR6pEPDDQS02-si99IWEUSpjb3M,미용사 수근,DIAMOND,4575365091,420,200,MID,1406,12,4,1,8,3,7262,0,1,14092,0,0,8,16,22980,6275,125,0,0,103,1,4,0,0.3076923076923077,0.25806451612903225,14277,14223,8874,8825,8036,8101,7698,7309,7579,7268,14113,13988,7851,7598,1581,11479,11180,5696,7534,7536,7233,7686,8273,5088,7458,7463,7743,7637,9273,8507,14340,14391
MVg72v1cIAus123iLUOKxjpGPOfacW5ZvEvlzWtKK39A,Bisory,DIAMOND,4575365091,420,200,TOP,1406,4,12,5,4,1,16300,0,1,7670,6694,1094,17,26,14723,9079,148,21,0,69,5,11,2,0.46153846153846156,0.12903225806451613,14486,14511,7975,11837,2542,12514,3239,12830,3672,13552,4392,13716,2482,11835,4280,13412,1802,11449,3026,11525,3020,12568,1916,11879,2572,11581,3360,11221,1893,13032,2713,12419
wP5UR9n8YkmjFxcx2szKaJB82LPhWu8qYJheNZoNLEIu,Beatricetiamo,DIAMOND,4575365091,420,200,BOTTOM,1406,7,4,2,7,5,6894,1590,3,5990,600,600,13,2,13890,7440,129,8,0,23,0,6,2,0.5384615384615384,0.22580645161290322,14147,14401,10920,5139,13062,2095,12906,2522,12839,2859,12775,3001,13515,4267,12257,2690,13473,4169,10700,3185,13292,3423,13190,4668,13651,5444,13580,4475,14006,9481,14340,14391
45NqfSpiIDQBSg5_INHwwPMooU7xbQzP2l-3jMUjhVVLYw8,not a viper,DIAMOND,4575365091,420,200,JUNGLE,1406,4,11,2,8,3,10984,0,1,24401,12678,427,33,23,28334,7675,42,84,8,260,6,6,8,0.38461538461538464,0.25806451612903225,14486,14291,13311,7290,12059,6882,5146,9085,9703,5671,7311,5046,11448,6387,10450,5289,7423,10972,2178,12058,7693,9698,8523,5027,11240,8404,7020,12503,5634,12344,6761,4801
w1iBtKzG4Pg-TItheAJ9vBL2BpoibN9_Xp1ktImzubhK6iw,윈드브레이커,DIAMOND,4575365091,420,200,SUPPORT,1406,14,4,3,4,5,5445,1294,3,11740,548,276,35,38,10615,6391,4,0,0,110,7,21,2,0.6153846153846154,0.12903225806451613,14237,14579,9972,8078,12836,2462,12885,1842,12900,2598,11885,3628,9491,5645,12573,5057,13525,5668,10653,3236,13591,3756,11340,5603,13170,7726,13974,4070,10042,9441,14290,14340
bu5QkpRKEhKgFChLHBkDASYhtQhYzsiu7tzN_vMsndWbqweTU8V65LfX,샤코잘하는사람,DIAMOND,4486815600,420,100,JUNGLE,2110,11,4,4,8,7,21152,0,1,24945,10282,0,34,39,41750,12273,38,157,8,506,4,5,5,0.4230769230769231,0.1951219512195122,560,361,3343,7809,7112,9841,8427,2490,4514,4444,6109,11480,7601,6770,2653,8267,7161,3949,6681,963,7947,7781,1353,12493,7199,4850,3437,6730,11071,5064,10641,2966
ODTrsj9Nf3GAE2U67_-crPIjSIK7xDgkVlWkFvJ9kHnlItE,빛 설,DIAMOND,4486815600,420,100,BOTTOM,2110,1,4,2,9,11,25245,0,1,15458,23097,3979,21,13,27804,12819,222,11,0,24,2,9,6,0.5,0.21951219512195122,221,471,4613,2426,12324,1849,10914,1728,8538,3475,11704,2151,11230,1670,10719,1478,10391,1224,11959,1715,4910,733,11227,3289,10828,1333,394,461,11881,2877,12343,1693
U0tizZ2RI5wlIY-xlxwW7QbJ8bouLDEgP6KH0Y94f8FfHlE,Scaryrain,DIAMOND,4486815600,420,100,SUPPORT,2110,7,4,1,8,18,9681,4069,4,8009,1174,379,82,33,17755,8820,17,0,0,281,12,39,12,0.7307692307692307,0.1951219512195122,311,649,9021,2095,12106,1899,10916,1239,7374,3852,11254,1909,11040,2426,10821,959,10073,2413,11424,1545,4541,755,11451,3531,11163,1043,11662,1159,11596,4233,11948,2044
5wCA13CTITlbeQRV9X-skD85GQ8F9DaYP-GRfyOruMFy,철새도래지,DIAMOND,4486815600,420,100,TOP,2110,4,12,9,10,8,36329,15902,4,63272,26189,17280,21,20,49318,17728,235,24,0,218,0,11,1,0.6538461538461539,0.24390243902439024,351,293,5474,10606,1942,12292,1762,12570,7789,3754,3401,13096,3582,13208,1872,11823,1674,10447,4187,13631,414,580,1672,12102,2418,12800,10653,1950,878,5608,6708,13394
-isTbTIS1VLNtA1zMk5FAipXs1JxD3fBMZaZK3dAbVhxF6yZXPRJ8_Tb,465465654,DIAMOND,4486815600,420,100,MID,2110,14,4,10,6,3,14300,0,1,21593,9266,1069,30,33,32526,15352,158,0,0,139,3,13,4,0.5,0.14634146341463414,560,581,6641,4624,7134,7230,6083,6650,8312,4853,6436,6312,5728,5932,7546,7563,5911,5179,7942,8174,7893,7767,7740,7567,7414,7156,9422,2002,7640,7269,11041,3293
lGRZ5OJXY_dVmdm8G93iv3I2lvGqDA3lPwSgNDNi5vOPzOo,분노의 솔랭,DIAMOND,4486815600,420,200,MID,2110,4,14,15,5,10,36686,0,1,29969,12563,7049,30,20,31023,19075,208,19,7,39,1,6,8,0.6097560975609756,0.19230769230769232,14277,14223,8542,3826,7781,7616,6543,6738,12646,12865,13091,13613,7386,6825,8209,8598,7970,5116,7322,3574,8831,8148,12225,11962,7290,7142,11120,1230,10064,7462,6857,7026
pCv_VMKy8nUlHfIklBX0cswkeDdFdrtH2zxb_nygcaNBLIU-4Rpa49uR,wugejun,DIAMOND,4486815600,420,200,JUNGLE,2110,4,11,8,5,12,23406,0,1,24799,22737,1539,25,27,42978,14132,57,129,14,520,2,1,6,0.4878048780487805,0.19230769230769232,14486,14291,8362,3644,7913,5592,10700,7584,6986,4506,6454,11434,4221,11574,11516,8103,8417,4926,8000,3395,9052,6116,6264,10251,2737,11933,5122,10366,9977,6109,13077,4027
ZoXPvozK5f_MvLlipTJAWnfVrG8NAK2iAhTJ_crtrhO_,난 약하다,DIAMOND,4486815600,420,200,BOTTOM,2110,7,4,11,2,12,32334,4372,4,10865,11270,3518,32,11,12776,16091,259,16,0,356,1,12,9,0.5609756097560976,0.07692307692307693,14147,14401,8529,4799,12529,2878,11930,2007,11053,3300,13567,4247,13413,6473,11504,3043,11334,1907,12545,2500,11226,3800,13557,4618,12140,2208,10561,1589,13186,4617,13503,2757
KjljTYKmxvofGW7qdBIThvm2-eFMTEm9aWzWoEPvTao9GqY,회색펭귄,DIAMOND,4486815600,420,200,TOP,2110,4,12,5,8,14,26348,0,1,21480,5897,4282,25,32,30282,13332,216,0,0,111,5,14,1,0.4634146341463415,0.3076923076923077,14486,14511,9031,9838,2756,12863,2574,13148,7950,3486,4217,13174,4542,13777,6342,12752,3474,13204,4229,13420,4302,13576,4042,13054,1027,12643,10612,1580,2427,11792,3777,13483
mqpfRMvdEdObvNg2-f1xLv0UdzE0slnrlk0PJNozLoRG_By1OvC98czW,하루5재획사냥,DIAMOND,4486815600,420,200,SUPPORT,2110,3,4,2,6,20,6039,1479,6,22206,1982,449,86,25,20818,9033,30,0,0,109,10,39,7,0.5365853658536586,0.23076923076923078,14237,14579,7848,3551,12394,2983,12245,1920,7376,4701,13641,4271,13144,5108,11645,3086,10582,2994,11927,2489,8575,4823,13668,4177,11941,2316,9352,2297,12617,5056,13463,2706
T-nsFMz-sMxUkqdZUnpM8KHGADWYWop3fJUmMUBWBnoY,탑 주,DIAMOND,4573863003,420,100,TOP,2013,4,14,9,9,12,26756,0,1,27995,12111,4465,22,30,30142,14772,176,20,0,111,0,10,3,0.525,0.24324324324324326,560,581,3093,9065,2098,12154,928,10772,1692,11476,1185,13416,2585,12947,1121,11040,908,4942,1039,11469,858,10177,3210,13616,7269,7021,5869,7359,980,10898,2290,13391
SuYXE1WS5UtbCwiZJrNQ692_jUNlTflnF_vQq_OPfV99,Mute All z2,DIAMOND,4573863003,420,100,JUNGLE,2013,4,11,12,4,10,23572,0,1,23690,29615,4824,39,30,34878,15314,65,133,22,591,9,8,7,0.55,0.10810810810810811,560,361,7622,4708,8553,2521,7354,7194,3949,7939,6412,8250,10938,1987,7762,7538,2689,4981,5124,9430,3838,11486,2799,7932,8101,1650,12156,4632,9524,4692,611,482
nY3-cA2bbq4NVOPZQtDzE-1TFmW5-Fi0SII35Ukdpcqs,약 자 멸 시,DIAMOND,4573863003,420,100,BOTTOM,2013,7,4,5,5,16,28714,4157,3,11004,11387,1827,18,4,20062,13276,191,27,8,53,2,9,3,0.525,0.13513513513513514,221,471,7206,3217,12342,1794,5930,1374,11391,1610,10570,1251,11049,1682,12081,1701,10709,1518,10211,1444,9842,1045,7145,7513,10072,1142,13272,3212,10621,4633,7313,7693
g-PtIHae5BwITOxWB4QU6AwcgnEshJzX0GjOGOamya5EIZo,와꾸성애자,DIAMOND,4573863003,420,100,SUPPORT,2013,14,4,1,9,18,10630,4406,5,40285,1545,428,74,56,25563,8742,35,4,0,111,11,34,10,0.475,0.24324324324324326,311,649,4956,6003,12617,1565,9618,1286,11155,1618,10653,1273,10960,1425,7044,1279,11082,1598,10073,1052,882,601,10100,4642,13408,2206,13043,2302,9796,4705,7258,7216
XnvAIi6iPj4pUgnIBr7d8oIJkjv2Xw_tOE8mC7G5OD_HqEQ,원딜가는자르반,DIAMOND,4573863003,420,100,MID,2013,4,14,13,10,10,33423,0,1,17593,27128,10861,23,260,30364,16335,205,9,1,541,0,10,5,0.575,0.2702702702702703,351,293,5600,5972,7810,7595,7477,7323,6996,6927,7790,7834,8404,5288,7368,7235,5468,7497,7377,5894,9383,1146,3014,786,10798,1366,7585,7503,13079,2975,9816,1267
Esd3FAB_vv01e0A2ISUZleOGeEFC00POwOm6_frwfMecGX8r4Vcjjvy5,공부헬스알바,DIAMOND,4573863003,420,200,JUNGLE,2013,11,4,7,7,17,24753,0,1,26122,18094,399,34,46,32003,13183,65,141,5,409,10,8,4,0.6486486486486487,0.175,14486,14291,10895,5213,12030,6747,7992,7377,7010,11434,10069,6867,12069,1593,7772,7654,9915,5681,10305,2813,9982,2418,5512,12426,10054,1442,13554,12295,13458,4789,7308,11496
Ajxt0qhcmXabdbuyOdk0hnvYHAFjYMZISrDn-m7QmjR4E4DDb9r3t8qd,보영누나 fan,DIAMOND,4573863003,420,200,BOTTOM,2013,1,4,8,11,7,17406,0,1,9236,10818,4529,20,37,26572,12368,180,4,0,665,1,9,3,0.40540540540540543,0.275,14147,14401,10372,7815,12663,2645,12868,1974,12308,2030,11508,3266,11766,1456,13381,5005,11746,3307,11337,1549,10917,1951,14144,11453,14026,11794,11140,5282,14275,12951,11326,4063
DTCTGy8E0BXW19hzFyPOJpB2p21we7eN12qus4xsYVfSHbZUxBidyq1h,WwCc,DIAMOND,4573863003,420,200,TOP,2013,12,4,12,7,8,28969,0,1,38201,19027,6196,21,15,37896,15531,174,18,0,150,4,10,0,0.5405405405405406,0.175,14486,14511,3135,10834,2354,12495,1406,11884,5825,13573,1206,13453,3736,13368,5340,13329,1154,10046,1217,12069,1682,11243,4913,13402,10535,1425,7198,13627,1002,9818,1171,8769
twyfJP-SkPs2zG2Kl1rLcEV0R7sjBB5M97y24Jzb7X0Z,쓸데없이그랩만함,DIAMOND,4573863003,420,200,SUPPORT,2013,14,4,4,6,18,11127,3358,5,28567,3637,1225,75,34,23136,9626,46,0,0,235,6,31,14,0.5945945945945946,0.15,14237,14579,11598,7220,12900,2507,12538,2176,12178,2244,11782,3047,11815,1899,12798,3141,10649,3204,11161,1673,11231,1816,13924,12172,11634,1812,13494,7829,12468,3228,10352,4949
iR96Ew-hwyTSAoCo4daRMZcxs1HZzLu1VegruOX-S9RwiS5ImVfCyh44,ID PEACE P,DIAMOND,4573863003,420,200,MID,2013,4,6,6,9,8,17934,0,1,60589,5056,1677,21,26,36559,12660,197,8,4,364,4,13,2,0.3783783783783784,0.225,14277,14223,8712,8589,8107,7645,8234,7661,7892,7846,8657,8119,7872,7956,7220,6754,7041,6861,7244,7156,9582,2454,11262,11901,8770,4854,10611,9843,6898,7044,12936,13512
MPmYER2GpFGmkc_pFd3x4bnnvqWfJly95yk_KiqtYlYWxunlm7igsb8m,No Title1,DIAMOND,4571759880,420,200,TOP,1298,12,4,9,2,6,15553,0,1,12459,9329,9329,15,24,16015,10706,164,8,8,213,4,9,0,0.5,0.15384615384615385,14486,14511,8714,7826,2991,13075,3425,13315,3941,13409,4600,13806,4074,13581,1356,12452,4097,13464,2254,12549,4097,12893,3401,9230,2279,12601,1851,13017,2671,11535,1428,11450
a3aU5p9t95MjpC0jCYnarsZ4NQZ9zEUB--_D_tD96tdh,수원삼성,DIAMOND,4571759880,420,200,SUPPORT,1298,4,14,2,3,10,6358,0,0,12970,3936,1018,53,11,13282,6757,30,0,0,38,5,22,11,0.4,0.23076923076923078,14237,14579,8758,8290,12162,2079,11717,2839,12628,1830,11717,3098,11459,1473,11722,1400,12379,11759,14217,14145,7647,757,8581,5717,8304,2365,12631,11017,7426,5082,13306,13693
-dYy2f_LoRd-CETka8HcWaQnOTE__GlyB_c78BOOG3unYKQ,정창현님,DIAMOND,4571759880,420,200,JUNGLE,1298,6,11,6,5,11,10823,0,1,12951,17147,1585,24,19,25839,9640,18,107,15,133,2,4,5,0.5666666666666667,0.38461538461538464,14486,14291,9894,8890,12013,6921,6578,12404,8819,7942,12027,7001,5839,12685,7707,5075,8619,3954,11073,4474,7773,1058,6519,8274,5738,12568,12161,9726,7160,3815,12118,8397
cf-XlBmw0vjdUS0lJ8R-VjaiJI1M6kOx7xrfrnNfrZp-etU,Od eye,DIAMOND,4571759880,420,200,BOTTOM,1298,7,4,8,2,7,15823,944,4,2826,13381,9655,13,7,6543,11667,190,22,2,14,0,7,1,0.5,0.15384615384615385,14147,14401,9437,8705,12313,2628,11754,2560,12049,2313,11668,2253,11284,1491,11893,1555,13606,8027,13722,3209,7789,834,13420,3711,8151,1670,10153,5406,7677,7773,12331,11658
JLouwoXxqjRl0xXFUE0b6Byt-SZcGBiYfSsRjF752L8cCS0,KANIA,DIAMOND,4571759880,420,200,MID,1298,12,4,5,1,12,12925,0,0,15200,2281,2281,15,32,11196,7789,95,4,4,92,2,8,1,0.5666666666666667,0.07692307692307693,14277,14223,9453,8844,7735,8048,8808,8641,11744,2809,8246,8399,12192,11615,7604,8361,8811,4840,13715,13306,8409,6325,7952,8215,8043,7586,9977,5421,8681,5833,11695,10686
NfkA1fCQ5j-_jTq882llDbeBBATT7poKWRhVaeKaJcFv,클럽가자헬스클럽,DIAMOND,4562855994,420,200,SUPPORT,1500,4,14,2,4,8,5779,8440,5,4780,1596,1347,24,15,9295,6481,2,0,0,69,4,16,0,0.5,0.14814814814814814,14237,14579,10344,5560,12610,2586,12368,2503,11628,1771,13518,7599,13192,3046,11859,1364,13069,3911,12639,3082,12265,1638,12771,2659,12196,3409,12762,5371,13767,4012,8450,8177
6Ht0oD26oAR34L7c7qvy6plrXzDgNGJVuwhNcuBNihrD,나진짜간절해,DIAMOND,4562855994,420,200,TOP,1500,4,14,8,3,3,18440,0,1,33137,8778,6296,24,34,24279,12209,159,16,4,107,6,9,2,0.55,0.1111111111111111,14486,14511,7504,8498,2190,12563,2044,12749,2197,11992,5340,13684,1861,11534,2412,12601,2578,12881,3593,13182,1657,12058,11930,11658,4180,13762,1132,8057,13133,12793,2146,8645
A6Xgnksk_FMhfJUpsNB1FTzzjNh4laMLZSAGaVRRgnfQ,빛나는별이될래요,DIAMOND,4562855994,420,200,JUNGLE,1500,11,4,5,6,7,17026,0,1,25078,48754,0,29,14,28906,11372,22,173,4,432,5,9,3,0.6,0.2222222222222222,14486,14291,9421,5717,12491,6502,6380,12427,11116,5017,12362,6580,7597,12385,4276,7343,12197,9605,8784,8529,2377,11704,12024,7668,10233,8111,4465,7331,12147,8878,8915,9757
P-A_Naw3F7aPtLtd3uzJEy45jlSfDN77BsAinNAFaw-0,진영이,DIAMOND,4562855994,420,200,MID,1500,4,6,3,8,5,9524,0,1,5806,6576,4383,27,17,15406,8482,120,4,0,33,5,12,3,0.4,0.2962962962962963,14277,14223,7989,7741,8032,7922,7638,7543,13840,13529,8275,7962,8097,7949,8365,7989,7855,7564,8711,8024,3304,10762,9132,7417,10677,10155,8704,8097,8529,8227,11888,2911
JwJ_2kOilCcnknSMRskQFQYZ9yVPwihdIyIYVmLJyl4kwVU,3데스하면우투부,DIAMOND,4562855994,420,200,BOTTOM,1500,7,4,2,6,7,11927,1486,2,5288,3936,1068,5,22,13468,9107,169,0,0,126,0,4,1,0.45,0.2222222222222222,14147,14401,9665,5268,12699,2150,12495,1926,12184,1954,14027,12330,13228,2859,11494,1850,13064,4276,13166,3041,11852,2124,12188,3035,13681,8837,13286,4533,12027,1695,8506,7633
_m-Xt7gqbQU4BHGbD_QpSQfpktsAondDof6zrr_HG7RY,떨빔zz,DIAMOND,4532883848,420,200,TOP,1397,12,4,0,4,0,6854,0,1,9072,6053,1452,11,13,16106,6885,159,4,0,110,2,6,2,0,0.12903225806451613,14486,14511,9341,13938,2544,12991,4412,13724,4287,13640,4475,13997,3748,13278,4019,13572,3072,12943,3083,13819,3629,13029,3454,13520,3101,13614,5787,13712,2150,12256,5449,13382
aru_nfgqX-LxFIb6E_2ARDDsRzvX8kpH5luaIQW4_hv1DoUSDmehKZOX,falling you,DIAMOND,4532883848,420,200,BOTTOM,1397,4,7,4,6,3,21843,1342,3,5289,1900,775,17,11,12701,9254,164,4,0,227,2,9,2,0.875,0.1935483870967742,14147,14401,13784,7150,11964,2383,11240,1799,13363,2463,13305,3953,12645,2650,14139,14168,13132,2811,11873,2101,12370,2351,13341,2493,12553,2975,12221,1648,13279,6412,13987,4387
aE2reoXP5gLk5A9xsQkM0-N-RpGdetTfwiPxa3g10n4,jokara,DIAMOND,4532883848,420,200,JUNGLE,1397,4,11,2,8,1,7422,21517,4,17974,5718,0,14,24,29855,6905,42,88,0,418,4,5,4,0.375,0.25806451612903225,14486,14291,6166,9530,8140,10103,12145,6644,10185,13400,3913,13036,11361,6454,12271,2196,6419,12240,11117,5714,12018,9655,11742,6772,5688,12739,13961,13493,11500,12158,6541,12391
m7IB54PKxOTpZTmhDNN2T2DX1oWbOHGOMPBEsP8lP71KT0s,도요한,DIAMOND,4532883848,420,200,MID,1397,4,12,1,7,7,12577,0,1,21527,0,0,12,26,18829,6361,102,0,0,71,2,3,4,1.0,0.22580645161290322,14277,14223,13269,12578,7429,7179,8469,8192,14238,14204,5449,11237,8318,8241,11882,1430,9392,5744,8436,8007,14340,14391,7166,7415,6842,9350,12549,11913,13722,4379,11624,4516
GsIUuyPcJBTGFmuy1O4Po9IBRZR7vwJFpw189S4s_W_CmyQ,Ward is my life,DIAMOND,4532883848,420,200,SUPPORT,1397,4,14,1,6,4,10019,0,1,7586,363,363,42,24,10486,5648,14,0,0,187,5,23,5,0.625,0.1935483870967742,14237,14579,13470,8825,12776,2006,11449,1839,12685,3190,12416,3213,12896,1932,13256,9477,12682,3154,11681,2030,13588,8558,12329,3182,12419,2857,11846,2321,13548,5956,14078,13523
Jq9jQQUjnsAOkzkWI7x51KdYQiyoidMv5ruhbmjJWBzM,또다o,DIAMOND,4549413950,420,200,MID,1748,14,4,6,0,5,14409,0,1,12002,10879,4342,17,5,10519,12174,193,12,0,49,0,9,3,0.4583333333333333,0,14277,14223,8423,8314,7403,7834,6983,8860,8326,7952,7756,7336,8615,5405,12778,12978,7534,7379,8397,8565,6866,6712,7834,7469,7339,7008,11018,11587,11061,3315,8710,7522
PizIgHHrR5N6iEYeJrb4k70dQE-xR_YplV9KCKs0ehJ6DCg,xans,DIAMOND,4549413950,420,200,SUPPORT,1748,4,3,3,3,12,8478,0,1,20866,4600,1054,60,24,18393,8223,38,0,0,127,11,33,9,0.625,0.2727272727272727,14237,14579,9794,6451,12381,1685,13151,5762,12043,2264,13962,9176,13419,2592,13997,11844,10681,4566,14340,14391,7729,4939,12662,1637,9001,9606,6968,7024,8499,5911,5202,9217
csIJWv06XphbG3BybUD62o2kFwYHE2BwNPbBtla0xi_b,고기포차만두,DIAMOND,4549413950,420,200,TOP,1748,12,4,5,3,4,12039,0,1,21903,15899,7194,33,11,23538,12182,200,17,5,315,3,12,2,0.375,0.2727272727272727,14486,14511,6325,10140,2595,13459,7037,14126,3124,13027,2455,12432,2868,12723,2583,12550,2728,11713,3723,13511,3286,11858,5397,13679,5821,12915,1130,10680,7005,13484,3919,10527
O8u9GTXsT7ln3WmJcj829KgN47rKtaXstAOEo8QjraFYV-0,벌꿀잼,DIAMOND,4549413950,420,200,JUNGLE,1748,11,4,4,2,14,8566,0,1,17820,27982,301,28,24,26865,10434,48,86,11,265,4,7,5,0.75,0.18181818181818182,14486,14291,9167,9574,12157,6761,7805,5279,9637,13224,11824,5529,8769,2442,12294,6566,9809,4610,7852,5103,9074,2152,12827,13708,6070,9407,7443,10965,8174,6232,4752,10030
NR__321uz0yrwQCvAjlVn2dHz_qPDto11lagALMmgIzXNdk,이린이는 아가야,DIAMOND,4549413950,420,200,BOTTOM,1748,7,4,6,3,8,10955,0,1,11855,20789,7450,39,13,20448,13723,202,54,15,428,4,13,6,0.5833333333333334,0.2727272727272727,14147,14401,9637,6362,12544,1927,13761,8816,12639,2390,13831,5136,13528,4248,13141,5470,10478,4752,13197,2072,9990,1367,12328,1366,13424,6577,13742,6282,7313,7406,13084,3912
HJHBWJT2O2mrg8AGTtHutSgagTw3V-fgejO3pFCXT6Z8MdI,교양서적,DIAMOND,4513571149,420,200,MID,2098,14,4,16,9,16,45388,0,1,26146,9179,4485,17,24,34854,18263,197,8,0,249,4,2,4,0.7804878048780488,0.19148936170212766,14277,14223,13862,14151,8460,8045,7207,7712,11177,7654,7974,6542,7476,7977,6768,7992,13836,14141,9930,5574,8377,7707,7898,7671,8139,8257,11915,12025,7213,7349,8628,3477
